customer_id,customer_name,city,city_tier,signup_date,age,gender
CUST02172,Ayaan Verma,Mumbai,Tier 1,2024-12-23,41,Male
CUST02173,Riya Pillai,Delhi,Tier 1,2024-05-27,53,Female
CUST02174,Myra Gupta,Indore,Tier 2,2024-08-17,21,Male
CUST02175,Ayaan Nair,Delhi,Tier 1,2025-01-21,19,Female
CUST02176,Akhil Verma,Nagpur,Tier 2,2024-04-18,60,Male
CUST02177,Rahul Das,Bengaluru,Tier 1,2024-06-10,19,Male
CUST02178,Akhil Nair,Pune,Tier 1,2024-03-21,33,Male
CUST02179,Aarav Agarwal,Pune,Tier 1,2025-03-02,27,Male
CUST02180,Rahul Nair,Chennai,Tier 1,2025-06-24,37,Female
CUST02181,Kavya Mehta,Bengaluru,Tier 1,2025-03-30,59,Male
CUST02182,Riya Iyer,Delhi,Tier 1,2024-06-08,21,Male
CUST02183,Anjali Patel,Mumbai,Tier 1,2025-05-30,28,Male
CUST02184,Priya Naidu,Bengaluru,Tier 1,2025-11-27,47,Female
CUST02185,Suresh Bhat,Pune,Tier 1,2024-11-09,32,Female
CUST02186,Ananya Rao,Vadodara,Tier 2,2024-04-04,51,Female
CUST02187,Krishna Gupta,Indore,Tier 2,2025-02-14,57,Male
CUST02188,Kiara Desai,Jaipur,Tier 2,2024-07-07,53,Male
CUST02189,Divya Chowdhury,Lucknow,Tier 2,2024-11-16,59,Female
CUST02190,Sneha Patel,Pune,Tier 1,2024-02-25,41,Female
CUST02191,Saanvi Rao,Bengaluru,Tier 1,2024-04-21,24,Male
CUST02192,Akhil Das,Visakhapatnam,Tier 2,2024-12-09,19,Male
CUST02193,Riya Patel,Pune,Tier 1,2025-07-08,24,Male
CUST02194,Aadhya Das,Kolkata,Tier 1,2024-01-12,37,Male
CUST02195,Vikram Gupta,Mumbai,Tier 1,2025-10-15,20,Male
CUST02196,Navya Reddy,Hyderabad,Tier 1,2025-08-06,54,Male
CUST02197,Suresh Chowdhury,Hyderabad,Tier 1,2024-02-16,21,Female
CUST02198,Sai Kumar,Indore,Tier 2,2024-01-09,40,Female
CUST02199,Priya Bhat,Chennai,Tier 1,2024-07-18,38,Female
CUST02200,Pranav Nair,Hyderabad,Tier 1,2025-11-21,24,Female
CUST02201,Kavya Bhat,Mysuru,Tier 3,2024-04-13,50,Male
CUST02202,Vivaan Agarwal,Mumbai,Tier 1,2025-01-26,48,Male
CUST02203,Riya Patel,Hyderabad,Tier 1,2024-06-04,47,Male
CUST02204,Sai Singh,Mumbai,Tier 1,2024-08-08,59,Male
CUST02205,Ananya Bhat,Ahmedabad,Tier 1,2025-06-12,56,Female
CUST02206,Lakshmi Nair,Visakhapatnam,Tier 2,2024-12-13,36,Female
CUST02207,Deepak Naidu,Bengaluru,Tier 1,2024-02-10,42,Male
CUST02208,Aadhya Das,Indore,Tier 2,2025-09-13,22,Male
CUST02209,Suresh Chowdhury,Bengaluru,Tier 1,2024-04-09,18,Male
CUST02210,Pari Menon,Visakhapatnam,Tier 2,2024-03-30,49,Male
CUST02211,Divya Mehta,Ahmedabad,Tier 1,2024-06-22,36,Male
CUST02212,Arjun Rao,Lucknow,Tier 2,2025-08-13,41,Female
CUST02213,Sai Reddy,Mumbai,Tier 1,2024-07-02,47,Female
CUST02214,Rahul Rao,Guwahati,Tier 3,2025-03-28,59,Male
CUST02215,Ayaan Agarwal,Ahmedabad,Tier 1,2025-05-14,20,Female
CUST02216,Riya Desai,Bengaluru,Tier 1,2025-02-22,57,Male
CUST02217,Lakshmi Joshi,Surat,Tier 2,2025-06-08,39,Female
CUST02218,Akhil Reddy,Bengaluru,Tier 1,2025-11-29,44,Female
CUST02219,Anika Verma,Indore,Tier 2,2025-09-27,59,Male
CUST02220,Myra Menon,Mumbai,Tier 1,2024-01-09,27,Male
CUST02221,Riya Desai,Pune,Tier 1,2024-06-11,54,Female
CUST02222,Arjun Singh,Chennai,Tier 1,2025-02-01,47,Male
CUST02223,Pranav Pillai,Mumbai,Tier 1,2025-04-24,59,Female
CUST02224,Reyansh Reddy,Delhi,Tier 1,2024-07-03,24,Female
CUST02225,Meera Gupta,Mumbai,Tier 1,2025-02-15,39,Male
CUST02226,Rohan Mehta,Chennai,Tier 1,2025-09-10,49,Male
CUST02227,Rahul Iyer,Bengaluru,Tier 1,2024-10-12,47,Male
CUST02228,Neha Nair,Kolkata,Tier 1,2025-04-26,27,Male
CUST02229,Rohan Agarwal,Bengaluru,Tier 1,2024-02-02,56,Female
CUST02230,Vihaan Joshi,Bengaluru,Tier 1,2025-03-16,48,Male
CUST02231,Vihaan Gupta,Ahmedabad,Tier 1,2024-01-24,45,Female
CUST02232,Anika Patel,Mumbai,Tier 1,2024-03-26,27,Male
CUST02233,Navya Desai,Coimbatore,Tier 2,2024-03-24,37,Female
CUST02234,Kavya Bhat,Nagpur,Tier 2,2024-08-07,60,Female
CUST02235,Diya Verma,Pune,Tier 1,2024-04-04,39,Female
CUST02236,Pari Patel,Kolkata,Tier 1,2024-07-22,40,Female
CUST02237,Rahul Chowdhury,Coimbatore,Tier 2,2025-07-02,28,Female
CUST02238,Pranav Agarwal,Delhi,Tier 1,2025-02-02,18,Male
CUST02239,Arjun Agarwal,Mumbai,Tier 1,2025-09-23,27,Female
CUST02240,Rohan Sharma,Delhi,Tier 1,2024-06-03,47,Male
CUST02241,Amit Mehta,Lucknow,Tier 2,2024-04-26,44,Female
CUST02242,Pooja Sharma,Mumbai,Tier 1,2025-04-06,26,Female
CUST02243,Ramesh Iyer,Kolkata,Tier 1,2024-02-07,31,Male
CUST02244,Kavya Menon,Dehradun,Tier 3,2024-06-19,56,Female
CUST02245,Aadhya Joshi,Indore,Tier 2,2024-08-02,39,Male
CUST02246,Akhil Joshi,Chennai,Tier 1,2024-01-17,37,Female
CUST02247,Sunita Iyer,Mumbai,Tier 1,2025-05-26,59,Female
CUST02248,Kavya Naidu,Surat,Tier 2,2024-12-26,40,Female
CUST02249,Pooja Mehta,Kolkata,Tier 1,2024-04-26,29,Female
CUST02250,Meera Joshi,Mumbai,Tier 1,2024-06-30,53,Male
CUST02251,Neha Naidu,Mumbai,Tier 1,2025-01-25,36,Female
CUST02252,Riya Das,Visakhapatnam,Tier 2,2024-04-11,23,Male
CUST02253,Sai Sharma,Pune,Tier 1,2025-09-23,44,Male
CUST02254,Amit Das,Surat,Tier 2,2025-07-11,24,Female
CUST02255,Sunita Agarwal,Bhopal,Tier 2,2024-02-03,60,Female
CUST02256,Kavya Gupta,Kolkata,Tier 1,2024-08-16,47,Female
CUST02257,Ayaan Gupta,Chennai,Tier 1,2025-04-25,25,Female
CUST02258,Divya Naidu,Hyderabad,Tier 1,2025-10-22,43,Male
CUST02259,Akhil Singh,Bengaluru,Tier 1,2025-06-03,36,Female
CUST02260,Anika Kumar,Hyderabad,Tier 1,2025-02-28,33,Male
CUST02261,Kavya Verma,Jaipur,Tier 2,2024-01-16,19,Male
CUST02262,Akhil Bhat,Kolkata,Tier 1,2025-09-06,38,Female
CUST02263,Ananya Agarwal,Coimbatore,Tier 2,2025-03-16,33,Female
CUST02264,Saanvi Das,Hyderabad,Tier 1,2025-10-21,43,Male
CUST02265,Suresh Naidu,Kolkata,Tier 1,2024-05-11,39,Female
CUST02266,Diya Desai,Kolkata,Tier 1,2024-11-21,51,Male
CUST02267,Meera Singh,Kolkata,Tier 1,2024-04-11,26,Male
CUST02268,Suresh Desai,Pune,Tier 1,2025-10-04,34,Male
CUST02269,Rohan Gupta,Delhi,Tier 1,2024-04-05,23,Male
CUST02270,Meera Sharma,Chennai,Tier 1,2025-10-05,55,Male
CUST02271,Vivaan Das,Mumbai,Tier 1,2025-07-10,23,Female
CUST02272,Vivaan Nair,Hyderabad,Tier 1,2025-04-09,58,Female
CUST02273,Diya Singh,Chennai,Tier 1,2025-10-30,32,Female
CUST02274,Saanvi Menon,Pune,Tier 1,2024-09-08,42,Female
CUST02275,Vihaan Rao,Nashik,Tier 2,2024-03-25,27,Male
CUST02276,Ramesh Iyer,Kolkata,Tier 1,2024-04-23,47,Male
CUST02277,Reyansh Nair,Ahmedabad,Tier 1,2024-10-16,34,Male
CUST02278,Sai Reddy,Chennai,Tier 1,2025-05-21,41,Male
CUST02279,Priya Iyer,Kolkata,Tier 1,2025-05-17,19,Female
CUST02280,Arjun Chowdhury,Mumbai,Tier 1,2025-10-02,22,Male
CUST02281,Kavya Desai,Bengaluru,Tier 1,2024-11-17,58,Female
CUST02282,Ananya Patel,Bengaluru,Tier 1,2024-11-01,18,Male
CUST02283,Suresh Das,Chennai,Tier 1,2024-02-02,25,Female
CUST02284,Pranav Chowdhury,Mumbai,Tier 1,2025-09-20,56,Male
CUST02285,Ananya Bhat,Delhi,Tier 1,2024-09-17,25,Male
CUST02286,Anjali Sharma,Bengaluru,Tier 1,2025-07-02,19,Male
CUST02287,Aadhya Joshi,Raipur,Tier 3,2024-04-27,31,Male
CUST02288,Rohan Nair,Bengaluru,Tier 1,2024-08-13,23,Male
CUST02289,Navya Rao,Chennai,Tier 1,2025-05-08,30,Male
CUST02290,Pranav Menon,Delhi,Tier 1,2025-10-29,36,Female
CUST02291,Amit Naidu,Kolkata,Tier 1,2025-06-08,43,Male
CUST02292,Anika Patel,Bengaluru,Tier 1,2024-07-21,35,Female
CUST02293,Reyansh Agarwal,Delhi,Tier 1,2025-08-24,37,Male
CUST02294,Aadhya Chowdhury,Chennai,Tier 1,2025-03-19,46,Female
CUST02295,Anjali Rao,Mumbai,Tier 1,2024-11-22,57,Male
CUST02296,Anjali Desai,Mumbai,Tier 1,2025-03-15,30,Female
CUST02297,Akhil Reddy,Delhi,Tier 1,2025-04-05,28,Male
CUST02298,Sunita Rao,Mumbai,Tier 1,2025-08-23,44,Female
CUST02299,Anjali Bhat,Mumbai,Tier 1,2024-12-26,43,Male
CUST02300,Ayaan Patel,Bengaluru,Tier 1,2024-11-26,45,Male
CUST02301,Pranav Singh,Lucknow,Tier 2,2024-03-15,31,Female
CUST02302,Akhil Nair,Kolkata,Tier 1,2024-11-17,25,Male
CUST02303,Rohan Sharma,Chennai,Tier 1,2024-12-02,31,Female
CUST02304,Suresh Mehta,Bengaluru,Tier 1,2024-08-26,53,Male
CUST02305,Sneha Kumar,Vadodara,Tier 2,2025-09-08,31,Male
CUST02306,Reyansh Menon,Hyderabad,Tier 1,2024-10-11,56,Male
CUST02307,Suresh Naidu,Mumbai,Tier 1,2025-11-29,45,Female
CUST02308,Rohan Gupta,Kolkata,Tier 1,2024-07-20,21,Female
CUST02309,Amit Verma,Mumbai,Tier 1,2024-10-08,44,Male
CUST02310,Ayaan Pillai,Bengaluru,Tier 1,2024-06-24,56,Female
CUST02311,Ramesh Desai,Chennai,Tier 1,2024-08-30,54,Male
CUST02312,Riya Sharma,Bhopal,Tier 2,2025-10-21,54,Male
CUST02313,Divya Kumar,Chennai,Tier 1,2024-05-14,43,Male
CUST02314,Neha Bhat,Pune,Tier 1,2024-02-10,39,Male
CUST02315,Arjun Chowdhury,Varanasi,Tier 3,2024-04-07,44,Female
CUST02316,Navya Mehta,Mumbai,Tier 1,2024-12-20,43,Male
CUST02317,Vikram Mehta,Bengaluru,Tier 1,2025-05-20,57,Male
CUST02318,Priya Kumar,Hyderabad,Tier 1,2025-04-10,49,Male
CUST02319,Akhil Das,Hyderabad,Tier 1,2024-04-15,19,Male
CUST02320,Vihaan Sharma,Hyderabad,Tier 1,2024-05-22,24,Female
CUST02321,Meera Singh,Visakhapatnam,Tier 2,2024-06-23,23,Male
CUST02322,Akhil Menon,Ahmedabad,Tier 1,2024-01-06,21,Female
CUST02323,Aditya Iyer,Kolkata,Tier 1,2024-02-19,37,Male
CUST02324,Anika Mehta,Bengaluru,Tier 1,2025-09-19,42,Female
CUST02325,Ananya Nair,Surat,Tier 2,2025-08-20,47,Male
CUST02326,Krishna Mehta,Nashik,Tier 2,2024-05-31,55,Female
CUST02327,Lakshmi Iyer,Surat,Tier 2,2025-06-18,51,Male
CUST02328,Suresh Chowdhury,Mumbai,Tier 1,2025-11-08,49,Female
CUST02329,Rohan Chowdhury,Kolkata,Tier 1,2024-08-19,23,Female
CUST02330,Riya Reddy,Mumbai,Tier 1,2024-12-27,53,Male
CUST02331,Aadhya Reddy,Bengaluru,Tier 1,2024-03-17,49,Male
CUST02332,Aadhya Sharma,Mumbai,Tier 1,2025-11-17,31,Female
CUST02333,Sneha Gupta,Kolkata,Tier 1,2025-05-14,24,Female
CUST02334,Aadhya Agarwal,Pune,Tier 1,2025-06-24,50,Female
CUST02335,Pari Pillai,Mumbai,Tier 1,2025-11-02,27,Male
CUST02336,Krishna Singh,Hyderabad,Tier 1,2025-01-07,42,Female
CUST02337,Deepak Bhat,Hyderabad,Tier 1,2024-07-26,43,Male
CUST02338,Arjun Rao,Hyderabad,Tier 1,2025-03-09,39,Female
CUST02339,Suresh Iyer,Mumbai,Tier 1,2024-05-30,47,Male
CUST02340,Ayaan Singh,Hyderabad,Tier 1,2024-01-17,47,Male
CUST02341,Navya Sharma,Ahmedabad,Tier 1,2025-05-02,60,Female
CUST02342,Pranav Rao,Mumbai,Tier 1,2024-05-01,53,Male
CUST02343,Pranav Naidu,Mumbai,Tier 1,2024-08-05,27,Female
CUST02344,Sunita Naidu,Bengaluru,Tier 1,2025-06-04,39,Male
CUST02345,Lakshmi Rao,Kanpur,Tier 2,2025-01-13,24,Male
CUST02346,Sneha Naidu,Pune,Tier 1,2024-07-17,39,Male
CUST02347,Priya Patel,Pune,Tier 1,2025-08-31,35,Female
CUST02348,Pooja Naidu,Bengaluru,Tier 1,2024-04-21,21,Male
CUST02349,Ayaan Singh,Kolkata,Tier 1,2024-04-27,21,Male
CUST02350,Suresh Rao,Mumbai,Tier 1,2024-09-01,22,Male
CUST02351,Navya Singh,Kolkata,Tier 1,2025-09-27,43,Female
CUST02352,Priya Iyer,Visakhapatnam,Tier 2,2024-08-13,35,Female
CUST02353,Aadhya Patel,Kolkata,Tier 1,2024-07-27,40,Female
CUST02354,Anjali Kumar,Bhopal,Tier 2,2024-01-04,24,Male
CUST02355,Sunita Das,Ahmedabad,Tier 1,2025-05-03,37,Male
CUST02356,Ananya Mehta,Mumbai,Tier 1,2025-11-28,22,Male
CUST02357,Diya Mehta,Coimbatore,Tier 2,2025-04-11,27,Male
CUST02358,Rahul Naidu,Mumbai,Tier 1,2024-12-08,19,Male
CUST02359,Anika Reddy,Chennai,Tier 1,2024-06-23,39,Female
CUST02360,Rahul Agarwal,Delhi,Tier 1,2024-01-02,49,Male
CUST02361,Rahul Iyer,Mumbai,Tier 1,2024-02-16,19,Female
CUST02362,Kiara Bhat,Hyderabad,Tier 1,2025-05-30,28,Male
CUST02363,Reyansh Iyer,Bengaluru,Tier 1,2024-11-07,39,Female
CUST02364,Amit Joshi,Chennai,Tier 1,2025-07-12,34,Female
CUST02365,Anika Joshi,Kolkata,Tier 1,2025-04-14,18,Female
CUST02366,Pari Mehta,Mumbai,Tier 1,2025-06-14,60,Female
CUST02367,Ayaan Rao,Mumbai,Tier 1,2025-06-15,58,Male
CUST02368,Ishaan Naidu,Kolkata,Tier 1,2024-08-13,60,Male
CUST02369,Pranav Chowdhury,Bengaluru,Tier 1,2024-02-01,33,Female
CUST02370,Akhil Gupta,Ahmedabad,Tier 1,2024-04-01,30,Female
CUST02371,Reyansh Rao,Pune,Tier 1,2025-10-03,52,Female
CUST02372,Pooja Patel,Nagpur,Tier 2,2024-09-28,40,Female
CUST02373,Priya Agarwal,Pune,Tier 1,2025-03-03,35,Female
CUST02374,Saanvi Verma,Hyderabad,Tier 1,2025-08-16,51,Female
CUST02375,Deepak Iyer,Pune,Tier 1,2025-03-19,47,Female
CUST02376,Riya Iyer,Bengaluru,Tier 1,2024-01-09,49,Male
CUST02377,Divya Nair,Bengaluru,Tier 1,2025-06-19,36,Male
CUST02378,Pari Chowdhury,Lucknow,Tier 2,2024-10-22,22,Female
CUST02379,Aarav Pillai,Hyderabad,Tier 1,2024-02-11,31,Female
CUST02380,Ramesh Iyer,Lucknow,Tier 2,2024-02-24,49,Female
CUST02381,Aarav Naidu,Surat,Tier 2,2024-12-26,60,Male
CUST02382,Vihaan Rao,Indore,Tier 2,2024-05-21,40,Female
CUST02383,Sunita Menon,Visakhapatnam,Tier 2,2024-06-07,23,Female
CUST02384,Ishaan Gupta,Hyderabad,Tier 1,2025-03-18,55,Male
CUST02385,Riya Singh,Bengaluru,Tier 1,2024-02-02,48,Female
CUST02386,Myra Desai,Kolkata,Tier 1,2025-03-08,43,Male
CUST02387,Anika Kumar,Hyderabad,Tier 1,2025-09-03,37,Male
CUST02388,Suresh Naidu,Kolkata,Tier 1,2025-11-26,38,Male
CUST02389,Saanvi Rao,Pune,Tier 1,2024-05-18,44,Male
CUST02390,Pari Kumar,Pune,Tier 1,2024-03-28,37,Female
CUST02391,Neha Patel,Hyderabad,Tier 1,2025-01-19,45,Male
CUST02392,Krishna Bhat,Delhi,Tier 1,2025-03-28,38,Female
CUST02393,Divya Joshi,Hyderabad,Tier 1,2025-03-13,47,Female
CUST02394,Kavya Pillai,Delhi,Tier 1,2024-01-29,53,Male
CUST02395,Kavya Reddy,Coimbatore,Tier 2,2024-05-23,57,Female
CUST02396,Myra Agarwal,Bengaluru,Tier 1,2025-06-08,41,Male
CUST02397,Deepak Menon,Delhi,Tier 1,2025-08-02,36,Male
CUST02398,Priya Nair,Mumbai,Tier 1,2025-02-16,60,Male
CUST02399,Divya Bhat,Pune,Tier 1,2025-04-16,21,Male
CUST02400,Vihaan Rao,Kolkata,Tier 1,2025-10-27,24,Female
